date,cpi_all,cpi_core,cpi_food,cpi_energy,cpi_vehicles,cpi_shelter,gscpi,cpi_all_yoy,cpi_core_yoy,cpi_food_yoy,cpi_energy_yoy,cpi_vehicles_yoy,cpi_shelter_yoy,gscpi_lag1,gscpi_lag3,gscpi_lag6,gscpi_lag12
2005-01-01,191.6,199.0,188.7,157.2,138.6,221.7,-0.13354454273463273,2.8448738593666034,2.261048304213764,2.8898582333696687,9.24252953439888,5.159332321699539,2.6864289022695553,0.08866145049336345,-0.6198315943788191,-0.5029052646286729,-0.5439243493125121
2005-02-01,192.4,199.4,188.6,161.8,138.4,222.5,-0.19262222194266032,3.0530262453133394,2.308876346844535,2.5557368134855762,10.973936899862835,5.0075872534142585,3.1047265987024897,-0.13354454273463273,-0.04878710248474033,0.07913126523017841,-0.4203656419617361
2005-03-01,193.1,200.1,189.1,163.5,138.3,223.7,-0.2972434378432299,3.2068412613575736,2.35294117647058,2.660152008686212,12.68090971743625,4.931714719271629,3.0875576036866414,-0.19262222194266032,0.08866145049336345,-0.03497279563323074,-0.05582110922227289
2005-04-01,193.7,200.2,190.4,166.7,138.4,223.7,-1.340212551230147,3.3617929562433257,2.1949974476773715,3.1419284940411796,16.24825662482565,5.167173252279644,2.708907254361792,-0.2972434378432299,-0.13354454273463273,-0.6198315943788191,0.36426818948924417
2005-05-01,193.6,200.5,190.6,163.3,138.8,223.8,-1.0173359273183618,2.869287991498415,2.1916411824668858,2.4180548092423537,10.636856368563707,5.31107738998482,2.425629290617848,-1.340212551230147,-0.19262222194266032,-0.04878710248474033,0.30338374846979943
2005-06-01,193.7,200.6,190.5,163.7,139.3,224.0,-0.9537454000729431,2.541026998411855,2.0345879959308144,2.1995708154506355,8.052805280528052,7.23633564280215,2.3298309730470423,-1.0173359273183618,-0.2972434378432299,0.08866145049336345,0.3806846673162252
2005-07-01,194.9,200.9,190.9,172.8,139.9,224.6,-0.8925387351857725,3.067160232681121,2.083333333333326,2.1948608137045023,14.36135009927202,6.875477463712754,2.4167806657546587,-0.9537454000729431,-1.340212551230147,-0.13354454273463273,-0.5029052646286729
2005-08-01,196.1,201.1,191.1,183.5,140.1,224.9,-0.5353366815377493,3.6469344608879517,2.1330624682579957,2.1925133689839615,21.12211221122111,6.136363636363629,2.4134790528233196,-0.8925387351857725,-1.0173359273183618,-0.19262222194266032,0.07913126523017841
2005-09-01,198.8,201.3,191.5,208.2,140.3,224.6,0.037241708670882334,4.741833508956805,1.9240506329113893,2.461209202782233,36.16742969260953,3.542435424354262,1.9056261343012748,-0.5353366815377493,-0.9537454000729431,-0.2972434378432299,-0.03497279563323074
2005-10-01,199.1,202.0,192.0,205.9,140.2,225.8,-0.10144286051388966,4.350104821802936,2.071753410813537,2.2364217252396124,29.823455233291305,2.560351133869787,2.3108291798822123,0.037241708670882334,-0.8925387351857725,-1.340212551230147,-0.6198315943788191
2005-11-01,198.1,202.5,192.6,191.0,140.3,226.5,-0.6504933629316174,3.3385498174230532,2.1180030257186067,2.2292993630573132,16.60561660561659,1.8881626724764233,2.5350837483024025,-0.10144286051388966,-0.5353366815377493,-1.0173359273183618,-0.04878710248474033
2005-12-01,198.1,202.8,192.9,187.6,140.2,227.1,-0.7306611962818979,3.3385498174230532,2.114803625377659,2.3885350318471277,15.588416512630921,1.300578034682065,2.6208766380478865,-0.6504933629316174,0.037241708670882334,-0.9537454000729431,0.08866145049336345
2006-01-01,199.3,203.2,193.6,196.6,140.3,227.5,-0.3980969363334897,4.018789144050117,2.1105527638190846,2.596714361420238,25.063613231552175,1.2265512265512424,2.616147947677039,-0.7306611962818979,-0.10144286051388966,-0.8925387351857725,-0.13354454273463273
2006-02-01,199.4,203.6,193.7,194.1,140.4,228.3,-0.7684673611406923,3.63825363825363,2.106318956870612,2.7041357370095387,19.962917181705798,1.4450867052023142,2.6067415730337107,-0.3980969363334897,-0.6504933629316174,-0.5353366815377493,-0.19262222194266032
2006-03-01,199.7,204.3,194.0,192.0,140.8,229.3,-0.38056472427229343,3.4179181771103018,2.0989505247376306,2.5912215758857826,17.431192660550465,1.8076644974692746,2.503352704514983,-0.7684673611406923,-0.7306611962818979,0.037241708670882334,-0.2972434378432299
2006-04-01,200.7,204.8,193.8,198.5,141.0,230.1,0.09888938293218678,3.613835828600931,2.29770229770232,1.7857142857142794,19.0761847630474,1.8786127167629951,2.8609745194456915,-0.38056472427229343,-0.3980969363334897,-0.10144286051388966,-1.340212551230147
2006-05-01,201.3,205.4,194.1,199.8,141.1,231.0,0.092550851734318,3.9772727272727293,2.44389027431422,1.8363064008394492,22.351500306184935,1.6570605187319787,3.217158176943702,0.09888938293218678,-0.7684673611406923,-0.6504933629316174,-1.0173359273183618
2006-06-01,201.8,205.9,194.7,199.8,141.0,231.9,0.13381738585881942,4.1817243159525175,2.6420737786640114,2.2047244094488105,22.052535125229088,1.220387652548438,3.5267857142857073,0.092550851734318,-0.38056472427229343,-0.7306611962818979,-0.9537454000729431
2006-07-01,202.9,206.3,195.2,207.9,140.7,232.7,-0.11207595028183728,4.104669061056954,2.6879044300647026,2.2524882137244573,20.3125,0.5718370264474526,3.606411398040965,0.13381738585881942,0.09888938293218678,-0.3980969363334897,-0.8925387351857725
2006-08-01,203.8,206.8,195.7,211.9,140.4,233.5,0.05555095573867313,3.926568077511483,2.8344107409249197,2.4071166928309795,15.476839237057227,0.21413276231263545,3.823921742996883,-0.11207595028183728,0.092550851734318,-0.7684673611406923,-0.5353366815377493
2006-09-01,202.8,207.2,196.3,198.1,139.9,234.0,-0.6486285289070655,2.012072434607637,2.930948832588176,2.506527415143611,-4.851104707012488,-0.28510334996436626,4.18521816562778,0.05555095573867313,0.13381738585881942,-0.38056472427229343,0.037241708670882334
2006-10-01,201.9,207.6,196.9,184.1,139.0,235.0,-0.521606568460762,1.4063284781516971,2.7722772277227747,2.5520833333333437,-10.587663914521617,-0.8559201141226769,4.074402125775012,-0.6486285289070655,-0.11207595028183728,0.09888938293218678,-0.10144286051388966
2006-11-01,202.0,207.8,197.0,184.1,138.3,235.8,-0.23971046789217654,1.9687026754164672,2.6172839506172885,2.2845275181723856,-3.6125654450261835,-1.425516749821809,4.1059602649006655,-0.521606568460762,0.05555095573867313,0.092550851734318,-0.6504933629316174
2006-12-01,203.1,208.1,197.1,192.7,137.2,236.5,-0.4724344663359775,2.5239777889954462,2.6134122287968298,2.1772939346811793,2.718550106609796,-2.1398002853067033,4.13914575077059,-0.23971046789217654,-0.6486285289070655,0.13381738585881942,-0.7306611962818979
2007-01-01,203.437,208.6,198.378,190.281,136.169,237.255,-0.8900580222452542,2.075765178123423,2.657480314960625,2.4679752066115723,-3.2141403865717177,-2.944404846756954,4.2879120879120824,-0.4724344663359775,-0.521606568460762,-0.11207595028183728,-0.3980969363334897
2007-02-01,204.226,209.135,199.736,192.31,135.533,238.107,-0.720779053640384,2.420260782347028,2.71856581532417,3.1161590087764646,-0.922205048943836,-3.466524216524225,4.295663600525623,-0.8900580222452542,-0.23971046789217654,0.05555095573867313,-0.7684673611406923
2007-03-01,205.288,209.418,200.432,200.206,135.201,238.538,-0.5901748083752394,2.798197295943927,2.5051395007342103,3.315463917525774,4.2739583333333275,-3.9765625000000138,4.028783253379853,-0.720779053640384,-0.4724344663359775,-0.6486285289070655,-0.38056472427229343
2007-04-01,205.904,209.747,200.952,203.307,134.995,239.14,-0.840707838637016,2.5929247633283525,2.4155273437499902,3.6904024767801857,2.421662468513852,-4.25886524822695,3.9287266405910515,-0.5901748083752394,-0.8900580222452542,-0.521606568460762,0.09888938293218678
2007-05-01,206.755,210.058,201.735,208.635,134.653,239.637,-0.4205773244971573,2.709885742672613,2.267770204479058,3.933539412673892,4.421921921921901,-4.569099929128284,3.7389610389610306,-0.840707838637016,-0.720779053640384,-0.23971046789217654,0.092550851734318
2007-06-01,207.234,210.392,202.557,209.799,134.57,240.345,-0.38498326264886307,2.692765113974227,2.181641573579407,4.035439137134045,5.004504504504492,-4.560283687943267,3.641655886157813,-0.4205773244971573,-0.5901748083752394,-0.4724344663359775,0.13381738585881942
2007-07-01,207.603,210.773,203.232,209.639,134.748,240.843,-0.4525688299280715,2.3178905864958077,2.1682016480853106,4.114754098360662,0.8364598364598352,-4.2302771855010635,3.499355393210135,-0.38498326264886307,-0.840707838637016,-0.8900580222452542,-0.11207595028183728
2007-08-01,207.667,211.119,204.008,206.412,135.255,241.45,-0.12029793285716804,1.897448478900876,2.0884912959380886,4.245273377618819,-2.5899008966493664,-3.6645299145299237,3.4047109207708814,-0.4525688299280715,-0.4205773244971573,-0.720779053640384,0.05555095573867313
2007-09-01,208.547,211.554,205.003,210.742,136.022,242.037,-0.04893627091742939,2.8338264299802685,2.101351351351366,4.433520122261836,6.381625441696115,-2.771979985704087,3.4346153846153804,-0.12029793285716804,-0.38498326264886307,-0.5901748083752394,-0.6486285289070655
2007-10-01,209.19,212.077,205.651,212.386,136.707,242.581,-0.6251398819294887,3.610698365527476,2.1565510597302495,4.444388014220424,15.364475828354163,-1.6496402877697935,3.225957446808514,-0.04893627091742939,-0.4525688299280715,-0.840707838637016,-0.521606568460762
2007-11-01,210.834,212.66,206.493,223.814,137.559,243.305,-0.5041352532061288,4.373267326732666,2.3387872954764077,4.818781725888321,21.571971754481268,-0.5357917570498971,3.1827820186598688,-0.6251398819294887,-0.12029793285716804,-0.4205773244971573,-0.23971046789217654
2007-12-01,211.445,213.168,206.874,225.649,137.855,243.979,-0.16699783678973124,4.108813392417532,2.4353676117251366,4.958904109589035,17.098598858329005,0.47740524781341165,3.1623678646934605,-0.5041352532061288,-0.04893627091742939,-0.38498326264886307,-0.4724344663359775
2008-01-01,212.174,213.771,208.126,226.775,138.938,244.564,-0.39534079820820933,4.294695655165981,2.4789069990412305,4.913851334321362,19.179003684025208,2.0335024858815,3.0806516195654554,-0.16699783678973124,-0.6251398819294887,-0.4525688299280715,-0.8900580222452542
2008-02-01,212.687,213.939,208.901,229.731,138.818,244.926,0.4356210102109051,4.142959270611968,2.29708083295479,4.5885568951015365,19.458686495762056,2.4237639541661693,2.863838526376794,-0.39534079820820933,-0.5041352532061288,-0.12029793285716804,-0.720779053640384
2008-03-01,213.448,214.42,209.324,233.349,138.541,245.659,0.13818844436482933,3.9749035501344343,2.388524386633417,4.436417338548737,16.554448917614863,2.470395929024205,2.9852685945216173,0.4356210102109051,-0.16699783678973124,-0.04893627091742939,-0.5901748083752394
2008-04-01,213.942,214.56,211.127,234.778,137.659,245.608,0.12978254372351794,3.9037609759888126,2.294669292051843,5.06339822445161,15.47954571165775,1.973406422460089,2.7046918123275088,0.13818844436482933,-0.39534079820820933,-0.6251398819294887,-0.840707838637016
2008-05-01,215.208,214.936,212.019,243.924,136.393,245.902,-0.1329575037765975,4.088413823123993,2.3222157689781087,5.097776786378172,16.914228197569937,1.2922103480798919,2.614370902656926,0.12978254372351794,0.4356210102109051,-0.5041352532061288,-0.4205773244971573
2008-06-01,217.463,215.424,213.333,262.081,135.02,246.406,0.265689815289622,4.935966105947864,2.3917259211376996,5.319984004502443,24.92004251688522,0.334398454336049,2.521791591254252,-0.1329575037765975,0.13818844436482933,-0.16699783678973124,-0.38498326264886307
2008-07-01,219.016,215.965,215.434,271.149,133.709,246.863,0.9992962077281679,5.497512078341837,2.463313612274831,6.003975751850099,29.340914619894185,-0.7710689583518726,2.4995536511337235,0.265689815289622,0.12978254372351794,-0.39534079820820933,-0.4525688299280715
2008-08-01,218.69,216.393,216.528,262.566,132.535,247.208,0.277407454676522,5.308017162091239,2.4981171756213394,6.137014234735894,27.20481367362362,-2.0110162286052224,2.384758749223437,0.9992962077281679,-0.1329575037765975,0.4356210102109051,-0.12029793285716804
2008-09-01,218.877,216.713,217.768,260.125,131.176,247.723,-0.5406746503695926,4.953319875136075,2.4386208722122937,6.226738145295441,23.43291797553406,-3.562658981635325,2.3492275974334564,0.277407454676522,0.265689815289622,0.13818844436482933,-0.04893627091742939
2008-10-01,216.995,216.788,218.667,238.065,129.407,247.995,-0.9900699867920529,3.7310578899565128,2.2213629955157854,6.329169320839667,12.090721610652299,-5.339887496616836,2.2318318417353433,-0.5406746503695926,0.9992962077281679,0.12978254372351794,-0.6251398819294887
2008-11-01,213.153,216.947,219.07,195.155,128.048,248.486,-1.5118388660572464,1.0999174706166848,2.015893915169764,6.0907633672812045,-12.804829009802777,-6.914124121286136,2.129426029058168,-0.9900699867920529,0.277407454676522,-0.1329575037765975,-0.5041352532061288
2008-12-01,211.398,216.925,219.073,176.583,127.323,248.508,-0.6633446902305364,-0.02222800255385904,1.7624596562335837,5.896826087376872,-21.7443906243768,-7.639911501215046,1.8563073051369061,-1.5118388660572464,-0.5406746503695926,0.265689815289622,-0.16699783678973124
2009-01-01,211.933,217.346,219.234,178.661,126.668,248.963,-0.40729277814733544,-0.11358601902212717,1.6723503187990874,5.337151533205842,-21.216624407452322,-8.831277260360725,1.7987111758067442,-0.6633446902305364,-0.9900699867920529,0.9992962077281679,-0.39534079820820933
2009-02-01,212.705,217.792,218.949,183.721,124.405,249.087,-0.4762346519827352,0.008463140671510772,1.800980653363804,4.809933892130713,-20.027771611145205,-10.382659309311482,1.6988804781852496,-0.40729277814733544,-1.5118388660572464,0.277407454676522,0.4356210102109051
2009-03-01,212.495,218.253,218.51,178.415,122.21,249.36,0.14856032537154062,-0.4464787676623838,1.7876130957932945,4.388412222200988,-23.541562209394517,-11.78784619715464,1.5065599062114687,-0.4762346519827352,-0.6633446902305364,-0.5406746503695926,0.13818844436482933
2009-04-01,212.709,218.706,218.175,177.552,121.887,249.579,0.8213314007046703,-0.5763244243767063,1.93232662192393,3.338275066666041,-24.374515499748696,-11.457296653324512,1.6168040128986094,0.14856032537154062,-0.40729277814733544,-0.9900699867920529,0.12978254372351794
2009-05-01,213.022,218.904,217.813,179.83,122.533,249.643,0.30785687186601157,-1.015761495855172,1.8461309413034588,2.732773949504508,-26.276217182401073,-10.161811823187406,1.5213377687046226,0.8213314007046703,-0.4762346519827352,-1.5118388660572464,-0.1329575037765975
2009-06-01,214.79,219.112,217.813,197.033,123.236,249.492,-0.5377236333559763,-1.2291746182109153,1.7119726678550107,2.100003281255125,-24.819807616729182,-8.72759591171679,1.2524045680705864,0.30785687186601157,0.14856032537154062,-0.6633446902305364,0.265689815289622
2009-07-01,214.726,219.263,217.387,195.778,122.844,249.149,-0.778904664378671,-1.9587610037622771,1.5270992984974363,0.9065421428372522,-27.796893958672175,-8.125855402403737,0.9260196951345501,-0.5377236333559763,0.8213314007046703,-0.40729277814733544,0.9992962077281679
2009-08-01,215.445,219.496,217.376,201.583,125.011,249.519,-1.159207512525421,-1.4838355663267633,1.4339650543224725,0.3916352619522723,-23.225779423078386,-5.676990983513786,0.9348402964305391,-0.778904664378671,0.30785687186601157,-0.4762346519827352,0.277407454676522
2009-09-01,215.861,219.92,217.258,202.777,127.631,249.415,-0.5171449724836391,-1.377942862886472,1.4798373886199645,-0.2341941883104881,-22.046323882748688,-2.702476062694381,0.6830209548568167,-1.159207512525421,-0.5377236333559763,0.14856032537154062,-0.5406746503695926
2009-10-01,216.509,220.501,217.452,204.719,132.475,249.643,-0.47011464154414756,-0.22396829420033848,1.7127331771131127,-0.555639396891161,-14.0070989015605,2.370814561808854,0.66452952680498,-0.5171449724836391,-0.778904664378671,0.8213314007046703,-0.9900699867920529
2009-11-01,217.234,220.666,217.581,210.932,135.73,249.211,-0.8091501959767688,1.9145871744709275,1.714243571010421,-0.6796914228328843,8.084343214368062,5.999312757715858,0.29176694059223074,-0.47011464154414756,-1.159207512525421,0.30785687186601157,-1.5118388660572464
2009-12-01,217.347,220.881,217.904,209.915,139.376,249.219,-0.6382374237583955,2.8141231232083674,1.8236717759594345,-0.5336120836433533,18.87610925173997,9.466475028078204,0.28610748949731146,-0.8091501959767688,-0.5171449724836391,-0.5377236333559763,-0.6633446902305364
2010-01-01,217.488,220.633,218.489,212.807,142.829,248.034,-0.33777997357991874,2.6211113889767157,1.5123351706495702,-0.33981955353640236,19.11217333385573,12.758549910000937,-0.3731478171455249,-0.6382374237583955,-0.47011464154414756,-0.778904664378671,-0.40729277814733544
2010-02-01,217.281,220.731,218.552,209.624,143.173,247.997,-0.17653085453897985,2.151336357866529,1.3494526888039982,-0.18132076419623555,14.099095911735727,15.086210361319875,-0.4375981082914704,-0.33777997357991874,-0.8091501959767688,-1.159207512525421,-0.4762346519827352
2010-03-01,217.353,220.783,218.99,209.326,142.377,247.914,0.3330719627045562,2.2861714393279886,1.1592051426555505,0.2196695803395876,17.325336995207795,16.50192291956469,-0.5798845043310963,-0.17653085453897985,-0.6382374237583955,-0.5171449724836391,0.14856032537154062
2010-04-01,217.403,220.822,219.209,209.219,141.68,247.959,0.2594565498941216,2.2067707525304403,0.9675088932173947,0.47393147702532445,17.83533837974227,16.238811358061156,-0.6490930727344857,0.3330719627045562,-0.33777997357991874,-0.47011464154414756,0.8213314007046703
2010-05-01,217.29,220.962,219.331,206.631,140.952,248.128,0.3997315297144678,2.003548929218568,0.9401381427474931,0.6969280988738058,14.903519991102709,15.031868965911222,-0.6068666055126792,0.2594565498941216,-0.17653085453897985,-0.8091501959767688,0.30785687186601157
2010-06-01,217.199,221.194,219.285,203.764,141.951,248.295,-0.056651002357917535,1.1215605940686268,0.9501989849939774,0.6758090655746063,3.4161790156978844,15.186309195364988,-0.47977490260209255,0.3997315297144678,0.3330719627045562,-0.6382374237583955,-0.5377236333559763
2010-07-01,217.605,221.363,219.234,206.877,142.512,248.43,-0.061722735855691394,1.3407784804821077,0.9577539302116689,0.8496368228090967,5.669176311945168,16.010549965810306,-0.2885823342658411,-0.056651002357917535,0.2594565498941216,-0.33777997357991874,-0.778904664378671
2010-08-01,217.923,221.509,219.48,208.77,143.42,248.43,0.3054636060060529,1.1501775395112546,0.9171009950067255,0.9679081407331092,3.5652808024486227,14.725904120437395,-0.4364397100020456,-0.061722735855691394,0.3997315297144678,-0.17653085453897985,-1.159207512525421
2010-09-01,218.275,221.711,220.219,209.832,144.032,248.568,0.358378272550351,1.1183122472331775,0.8143870498363182,1.362895727660196,3.4791914270356106,12.850326331377172,-0.339594651484465,0.3054636060060529,-0.056651002357917535,0.3330719627045562,-0.5171449724836391
